base_variant,target_variant,method,estimator,speedup,log10_speedup,base_median_time_ms,target_median_time_ms,stale,base_timestamp,target_timestamp,base_result_file,target_result_file,algorithm_task,target_library,target_device,data_source,data_format,estimator_params,data_params,generation_kwargs,split_kwargs
sklearn,sklearnex-cpu,fit,ExtraTreesClassifier,21.08170026423611,1.323905634320285,860.9678680077195,40.839583962224424,False,2026-05-29T13:33:57+00:00,2026-05-29T16:26:23+00:00,results/69cd73/results_20260529T133357Z.json,results/62f632/results_20260529T162623Z.json,classification,sklearnex,cpu,make_classification,,"{""max_features"":0.3,""n_estimators"":64,""random_state"":42}","{""generation_kwargs"":{""n_classes"":2,""n_clusters_per_class"":1,""n_features"":1,""n_informative"":1,""n_redundant"":0,""n_samples"":100000},""source"":""make_classification"",""split_kwargs"":{""test_size"":0.2}}","{""n_classes"":2,""n_clusters_per_class"":1,""n_features"":1,""n_informative"":1,""n_redundant"":0,""n_samples"":100000}","{""test_size"":0.2}"
sklearn,sklearnex-cpu,fit,ExtraTreesClassifier,11.491173117041933,1.0603643674394696,266.64614502806216,23.204431985504925,False,2026-05-29T13:33:57+00:00,2026-05-29T16:26:23+00:00,results/69cd73/results_20260529T133357Z.json,results/62f632/results_20260529T162623Z.json,classification,sklearnex,cpu,make_classification,,"{""max_depth"":4,""max_features"":0.3,""n_estimators"":64,""random_state"":42}","{""generation_kwargs"":{""n_classes"":2,""n_clusters_per_class"":1,""n_features"":1,""n_informative"":1,""n_redundant"":0,""n_samples"":100000},""source"":""make_classification"",""split_kwargs"":{""test_size"":0.2}}","{""n_classes"":2,""n_clusters_per_class"":1,""n_features"":1,""n_informative"":1,""n_redundant"":0,""n_samples"":100000}","{""test_size"":0.2}"
sklearn,sklearnex-cpu,fit,ExtraTreesClassifier,9.071473770179848,0.9576778491617435,389.80785000603646,42.97072999179363,False,2026-05-29T13:33:57+00:00,2026-05-29T16:26:23+00:00,results/69cd73/results_20260529T133357Z.json,results/62f632/results_20260529T162623Z.json,classification,sklearnex,cpu,make_classification,,"{""max_features"":0.3,""max_leaf_nodes"":1000,""n_estimators"":64,""random_state"":42}","{""generation_kwargs"":{""n_classes"":2,""n_clusters_per_class"":1,""n_features"":1,""n_informative"":1,""n_redundant"":0,""n_samples"":100000},""source"":""make_classification"",""split_kwargs"":{""test_size"":0.2}}","{""n_classes"":2,""n_clusters_per_class"":1,""n_features"":1,""n_informative"":1,""n_redundant"":0,""n_samples"":100000}","{""test_size"":0.2}"
sklearn,sklearnex-cpu,fit,ExtraTreesClassifier,9.13323020885025,0.9606244044532661,318.9014010131359,34.91660603322089,False,2026-05-29T13:33:57+00:00,2026-05-29T16:26:23+00:00,results/69cd73/results_20260529T133357Z.json,results/62f632/results_20260529T162623Z.json,classification,sklearnex,cpu,make_classification,,"{""max_features"":0.3,""n_estimators"":64,""random_state"":42}","{""generation_kwargs"":{""n_classes"":2,""n_features"":20,""n_informative"":10,""n_redundant"":0,""n_samples"":10000},""source"":""make_classification"",""split_kwargs"":{""test_size"":0.2}}","{""n_classes"":2,""n_features"":20,""n_informative"":10,""n_redundant"":0,""n_samples"":10000}","{""test_size"":0.2}"
sklearn,sklearnex-cpu,fit,ExtraTreesClassifier,11.486743827537943,1.0601969357250283,69.65363898780197,6.063828011974692,False,2026-05-29T13:33:57+00:00,2026-05-29T16:26:23+00:00,results/69cd73/results_20260529T133357Z.json,results/62f632/results_20260529T162623Z.json,classification,sklearnex,cpu,make_classification,,"{""max_depth"":4,""max_features"":0.3,""n_estimators"":64,""random_state"":42}","{""generation_kwargs"":{""n_classes"":2,""n_features"":20,""n_informative"":10,""n_redundant"":0,""n_samples"":10000},""source"":""make_classification"",""split_kwargs"":{""test_size"":0.2}}","{""n_classes"":2,""n_features"":20,""n_informative"":10,""n_redundant"":0,""n_samples"":10000}","{""test_size"":0.2}"
sklearn,sklearnex-cpu,fit,ExtraTreesClassifier,10.60078943971405,1.0253382083350828,261.73926796764135,24.690544931218028,False,2026-05-29T13:33:57+00:00,2026-05-29T16:26:23+00:00,results/69cd73/results_20260529T133357Z.json,results/62f632/results_20260529T162623Z.json,classification,sklearnex,cpu,make_classification,,"{""max_features"":0.3,""max_leaf_nodes"":1000,""n_estimators"":64,""random_state"":42}","{""generation_kwargs"":{""n_classes"":2,""n_features"":20,""n_informative"":10,""n_redundant"":0,""n_samples"":10000},""source"":""make_classification"",""split_kwargs"":{""test_size"":0.2}}","{""n_classes"":2,""n_features"":20,""n_informative"":10,""n_redundant"":0,""n_samples"":10000}","{""test_size"":0.2}"
sklearn,sklearnex-cpu,fit,ExtraTreesClassifier,10.946711577166315,1.0392836754885963,420.76332797296345,38.43741794116795,False,2026-05-29T13:33:57+00:00,2026-05-29T16:26:23+00:00,results/69cd73/results_20260529T133357Z.json,results/62f632/results_20260529T162623Z.json,classification,sklearnex,cpu,make_classification,,"{""max_features"":0.3,""n_estimators"":64,""random_state"":42}","{""generation_kwargs"":{""n_classes"":2,""n_features"":500,""n_informative"":250,""n_redundant"":0,""n_samples"":1000},""source"":""make_classification"",""split_kwargs"":{""test_size"":0.2}}","{""n_classes"":2,""n_features"":500,""n_informative"":250,""n_redundant"":0,""n_samples"":1000}","{""test_size"":0.2}"
sklearn,sklearnex-cpu,fit,ExtraTreesClassifier,9.708511574121648,0.9871526526995006,135.11893805116415,13.917575008235872,False,2026-05-29T13:33:57+00:00,2026-05-29T16:26:23+00:00,results/69cd73/results_20260529T133357Z.json,results/62f632/results_20260529T162623Z.json,classification,sklearnex,cpu,make_classification,,"{""max_depth"":4,""max_features"":0.3,""n_estimators"":64,""random_state"":42}","{""generation_kwargs"":{""n_classes"":2,""n_features"":500,""n_informative"":250,""n_redundant"":0,""n_samples"":1000},""source"":""make_classification"",""split_kwargs"":{""test_size"":0.2}}","{""n_classes"":2,""n_features"":500,""n_informative"":250,""n_redundant"":0,""n_samples"":1000}","{""test_size"":0.2}"
sklearn,sklearnex-cpu,fit,ExtraTreesClassifier,10.649978547972417,1.0273487329854056,422.58862499147654,39.67976302374154,False,2026-05-29T13:33:57+00:00,2026-05-29T16:26:23+00:00,results/69cd73/results_20260529T133357Z.json,results/62f632/results_20260529T162623Z.json,classification,sklearnex,cpu,make_classification,,"{""max_features"":0.3,""max_leaf_nodes"":1000,""n_estimators"":64,""random_state"":42}","{""generation_kwargs"":{""n_classes"":2,""n_features"":500,""n_informative"":250,""n_redundant"":0,""n_samples"":1000},""source"":""make_classification"",""split_kwargs"":{""test_size"":0.2}}","{""n_classes"":2,""n_features"":500,""n_informative"":250,""n_redundant"":0,""n_samples"":1000}","{""test_size"":0.2}"
sklearn,sklearnex-gpu,fit,ExtraTreesClassifier,6.882489732803826,0.8377455721917799,860.9678680077195,125.09540899191052,False,2026-05-29T13:33:57+00:00,2026-05-29T16:26:23+00:00,results/69cd73/results_20260529T133357Z.json,results/62f632/results_20260529T162623Z.json,classification,sklearnex,gpu,make_classification,,"{""max_features"":0.3,""n_estimators"":64,""random_state"":42}","{""generation_kwargs"":{""n_classes"":2,""n_clusters_per_class"":1,""n_features"":1,""n_informative"":1,""n_redundant"":0,""n_samples"":100000},""source"":""make_classification"",""split_kwargs"":{""test_size"":0.2}}","{""n_classes"":2,""n_clusters_per_class"":1,""n_features"":1,""n_informative"":1,""n_redundant"":0,""n_samples"":100000}","{""test_size"":0.2}"
sklearn,sklearnex-gpu,fit,ExtraTreesClassifier,14.18076364521637,1.1516996185743904,266.64614502806216,18.803369952365756,False,2026-05-29T13:33:57+00:00,2026-05-29T16:26:23+00:00,results/69cd73/results_20260529T133357Z.json,results/62f632/results_20260529T162623Z.json,classification,sklearnex,gpu,make_classification,,"{""max_depth"":4,""max_features"":0.3,""n_estimators"":64,""random_state"":42}","{""generation_kwargs"":{""n_classes"":2,""n_clusters_per_class"":1,""n_features"":1,""n_informative"":1,""n_redundant"":0,""n_samples"":100000},""source"":""make_classification"",""split_kwargs"":{""test_size"":0.2}}","{""n_classes"":2,""n_clusters_per_class"":1,""n_features"":1,""n_informative"":1,""n_redundant"":0,""n_samples"":100000}","{""test_size"":0.2}"
sklearn,sklearnex-gpu,fit,ExtraTreesClassifier,3.2131190762084993,0.5069268205350284,389.80785000603646,121.31758604664356,False,2026-05-29T13:33:57+00:00,2026-05-29T16:26:23+00:00,results/69cd73/results_20260529T133357Z.json,results/62f632/results_20260529T162623Z.json,classification,sklearnex,gpu,make_classification,,"{""max_features"":0.3,""max_leaf_nodes"":1000,""n_estimators"":64,""random_state"":42}","{""generation_kwargs"":{""n_classes"":2,""n_clusters_per_class"":1,""n_features"":1,""n_informative"":1,""n_redundant"":0,""n_samples"":100000},""source"":""make_classification"",""split_kwargs"":{""test_size"":0.2}}","{""n_classes"":2,""n_clusters_per_class"":1,""n_features"":1,""n_informative"":1,""n_redundant"":0,""n_samples"":100000}","{""test_size"":0.2}"
sklearn,sklearnex-gpu,fit,ExtraTreesClassifier,1.9503441203658645,0.29011124540904376,318.9014010131359,163.51032501552254,False,2026-05-29T13:33:57+00:00,2026-05-29T16:26:23+00:00,results/69cd73/results_20260529T133357Z.json,results/62f632/results_20260529T162623Z.json,classification,sklearnex,gpu,make_classification,,"{""max_features"":0.3,""n_estimators"":64,""random_state"":42}","{""generation_kwargs"":{""n_classes"":2,""n_features"":20,""n_informative"":10,""n_redundant"":0,""n_samples"":10000},""source"":""make_classification"",""split_kwargs"":{""test_size"":0.2}}","{""n_classes"":2,""n_features"":20,""n_informative"":10,""n_redundant"":0,""n_samples"":10000}","{""test_size"":0.2}"
sklearn,sklearnex-gpu,fit,ExtraTreesClassifier,2.495239023253045,0.3971121537701439,69.65363898780197,27.914615930058062,False,2026-05-29T13:33:57+00:00,2026-05-29T16:26:23+00:00,results/69cd73/results_20260529T133357Z.json,results/62f632/results_20260529T162623Z.json,classification,sklearnex,gpu,make_classification,,"{""max_depth"":4,""max_features"":0.3,""n_estimators"":64,""random_state"":42}","{""generation_kwargs"":{""n_classes"":2,""n_features"":20,""n_informative"":10,""n_redundant"":0,""n_samples"":10000},""source"":""make_classification"",""split_kwargs"":{""test_size"":0.2}}","{""n_classes"":2,""n_features"":20,""n_informative"":10,""n_redundant"":0,""n_samples"":10000}","{""test_size"":0.2}"
sklearn,sklearnex-gpu,fit,ExtraTreesClassifier,1.654085849000994,0.21855804619588495,261.73926796764135,158.23801897931844,False,2026-05-29T13:33:57+00:00,2026-05-29T16:26:23+00:00,results/69cd73/results_20260529T133357Z.json,results/62f632/results_20260529T162623Z.json,classification,sklearnex,gpu,make_classification,,"{""max_features"":0.3,""max_leaf_nodes"":1000,""n_estimators"":64,""random_state"":42}","{""generation_kwargs"":{""n_classes"":2,""n_features"":20,""n_informative"":10,""n_redundant"":0,""n_samples"":10000},""source"":""make_classification"",""split_kwargs"":{""test_size"":0.2}}","{""n_classes"":2,""n_features"":20,""n_informative"":10,""n_redundant"":0,""n_samples"":10000}","{""test_size"":0.2}"
sklearn,sklearnex-gpu,fit,ExtraTreesClassifier,1.033909684142992,0.014482603176256234,420.76332797296345,406.963329995051,False,2026-05-29T13:33:57+00:00,2026-05-29T16:26:23+00:00,results/69cd73/results_20260529T133357Z.json,results/62f632/results_20260529T162623Z.json,classification,sklearnex,gpu,make_classification,,"{""max_features"":0.3,""n_estimators"":64,""random_state"":42}","{""generation_kwargs"":{""n_classes"":2,""n_features"":500,""n_informative"":250,""n_redundant"":0,""n_samples"":1000},""source"":""make_classification"",""split_kwargs"":{""test_size"":0.2}}","{""n_classes"":2,""n_features"":500,""n_informative"":250,""n_redundant"":0,""n_samples"":1000}","{""test_size"":0.2}"
sklearn,sklearnex-gpu,fit,ExtraTreesClassifier,0.5836643356740977,-0.23383684308378605,135.11893805116415,231.50110396090895,False,2026-05-29T13:33:57+00:00,2026-05-29T16:26:23+00:00,results/69cd73/results_20260529T133357Z.json,results/62f632/results_20260529T162623Z.json,classification,sklearnex,gpu,make_classification,,"{""max_depth"":4,""max_features"":0.3,""n_estimators"":64,""random_state"":42}","{""generation_kwargs"":{""n_classes"":2,""n_features"":500,""n_informative"":250,""n_redundant"":0,""n_samples"":1000},""source"":""make_classification"",""split_kwargs"":{""test_size"":0.2}}","{""n_classes"":2,""n_features"":500,""n_informative"":250,""n_redundant"":0,""n_samples"":1000}","{""test_size"":0.2}"
sklearn,sklearnex-gpu,fit,ExtraTreesClassifier,1.0495603989339735,0.021007435933158666,422.58862499147654,402.63392694760114,False,2026-05-29T13:33:57+00:00,2026-05-29T16:26:23+00:00,results/69cd73/results_20260529T133357Z.json,results/62f632/results_20260529T162623Z.json,classification,sklearnex,gpu,make_classification,,"{""max_features"":0.3,""max_leaf_nodes"":1000,""n_estimators"":64,""random_state"":42}","{""generation_kwargs"":{""n_classes"":2,""n_features"":500,""n_informative"":250,""n_redundant"":0,""n_samples"":1000},""source"":""make_classification"",""split_kwargs"":{""test_size"":0.2}}","{""n_classes"":2,""n_features"":500,""n_informative"":250,""n_redundant"":0,""n_samples"":1000}","{""test_size"":0.2}"
sklearn,sklearnex-cpu,fit,ExtraTreesRegressor,75.2504128795078,1.8765088871336553,2802.883807977196,37.24742098711431,False,2026-05-29T13:33:57+00:00,2026-05-29T16:26:23+00:00,results/69cd73/results_20260529T133357Z.json,results/62f632/results_20260529T162623Z.json,regression,sklearnex,cpu,make_regression,,"{""max_features"":0.3,""n_estimators"":64,""random_state"":42}","{""generation_kwargs"":{""n_features"":1,""n_informative"":1,""n_samples"":100000},""source"":""make_regression"",""split_kwargs"":{""test_size"":0.2}}","{""n_features"":1,""n_informative"":1,""n_samples"":100000}","{""test_size"":0.2}"
sklearn,sklearnex-cpu,fit,ExtraTreesRegressor,9.167093602999746,0.9622316658497837,155.91090300586075,17.007670016027987,False,2026-05-29T13:33:57+00:00,2026-05-29T16:26:23+00:00,results/69cd73/results_20260529T133357Z.json,results/62f632/results_20260529T162623Z.json,regression,sklearnex,cpu,make_regression,,"{""max_depth"":4,""max_features"":0.3,""n_estimators"":64,""random_state"":42}","{""generation_kwargs"":{""n_features"":1,""n_informative"":1,""n_samples"":100000},""source"":""make_regression"",""split_kwargs"":{""test_size"":0.2}}","{""n_features"":1,""n_informative"":1,""n_samples"":100000}","{""test_size"":0.2}"
sklearn,sklearnex-cpu,fit,ExtraTreesRegressor,17.59729162761458,1.2454458313543055,673.3640410238877,38.26520894654095,False,2026-05-29T13:33:57+00:00,2026-05-29T16:26:23+00:00,results/69cd73/results_20260529T133357Z.json,results/62f632/results_20260529T162623Z.json,regression,sklearnex,cpu,make_regression,,"{""max_features"":0.3,""max_leaf_nodes"":1000,""n_estimators"":64,""random_state"":42}","{""generation_kwargs"":{""n_features"":1,""n_informative"":1,""n_samples"":100000},""source"":""make_regression"",""split_kwargs"":{""test_size"":0.2}}","{""n_features"":1,""n_informative"":1,""n_samples"":100000}","{""test_size"":0.2}"
sklearn,sklearnex-cpu,fit,ExtraTreesRegressor,13.56133229222443,1.1323023575796185,655.2948999451473,48.32083499059081,False,2026-05-29T13:33:57+00:00,2026-05-29T16:26:23+00:00,results/69cd73/results_20260529T133357Z.json,results/62f632/results_20260529T162623Z.json,regression,sklearnex,cpu,make_regression,,"{""max_features"":0.3,""n_estimators"":64,""random_state"":42}","{""generation_kwargs"":{""n_features"":20,""n_informative"":10,""n_samples"":10000},""source"":""make_regression"",""split_kwargs"":{""test_size"":0.2}}","{""n_features"":20,""n_informative"":10,""n_samples"":10000}","{""test_size"":0.2}"
sklearn,sklearnex-cpu,fit,ExtraTreesRegressor,11.864336051996181,1.0742434393909117,60.499310959130526,5.099258036352694,False,2026-05-29T13:33:57+00:00,2026-05-29T16:26:23+00:00,results/69cd73/results_20260529T133357Z.json,results/62f632/results_20260529T162623Z.json,regression,sklearnex,cpu,make_regression,,"{""max_depth"":4,""max_features"":0.3,""n_estimators"":64,""random_state"":42}","{""generation_kwargs"":{""n_features"":20,""n_informative"":10,""n_samples"":10000},""source"":""make_regression"",""split_kwargs"":{""test_size"":0.2}}","{""n_features"":20,""n_informative"":10,""n_samples"":10000}","{""test_size"":0.2}"
sklearn,sklearnex-cpu,fit,ExtraTreesRegressor,13.52790610769199,1.1312305803190783,301.8962610512972,22.31655502691865,False,2026-05-29T13:33:57+00:00,2026-05-29T16:26:23+00:00,results/69cd73/results_20260529T133357Z.json,results/62f632/results_20260529T162623Z.json,regression,sklearnex,cpu,make_regression,,"{""max_features"":0.3,""max_leaf_nodes"":1000,""n_estimators"":64,""random_state"":42}","{""generation_kwargs"":{""n_features"":20,""n_informative"":10,""n_samples"":10000},""source"":""make_regression"",""split_kwargs"":{""test_size"":0.2}}","{""n_features"":20,""n_informative"":10,""n_samples"":10000}","{""test_size"":0.2}"
sklearn,sklearnex-cpu,fit,ExtraTreesRegressor,11.778208772378099,1.0710792480553268,958.853646996431,81.4091230276972,False,2026-05-29T13:33:57+00:00,2026-05-29T16:26:23+00:00,results/69cd73/results_20260529T133357Z.json,results/62f632/results_20260529T162623Z.json,regression,sklearnex,cpu,make_regression,,"{""max_features"":0.3,""n_estimators"":64,""random_state"":42}","{""generation_kwargs"":{""n_features"":500,""n_informative"":250,""n_samples"":1000},""source"":""make_regression"",""split_kwargs"":{""test_size"":0.2}}","{""n_features"":500,""n_informative"":250,""n_samples"":1000}","{""test_size"":0.2}"
sklearn,sklearnex-cpu,fit,ExtraTreesRegressor,14.279004490044754,1.154697930160668,127.52858700696379,8.931195945478976,False,2026-05-29T13:33:57+00:00,2026-05-29T16:26:23+00:00,results/69cd73/results_20260529T133357Z.json,results/62f632/results_20260529T162623Z.json,regression,sklearnex,cpu,make_regression,,"{""max_depth"":4,""max_features"":0.3,""n_estimators"":64,""random_state"":42}","{""generation_kwargs"":{""n_features"":500,""n_informative"":250,""n_samples"":1000},""source"":""make_regression"",""split_kwargs"":{""test_size"":0.2}}","{""n_features"":500,""n_informative"":250,""n_samples"":1000}","{""test_size"":0.2}"
sklearn,sklearnex-cpu,fit,ExtraTreesRegressor,14.461685623700548,1.1602189163614538,955.7426499668509,66.08791498001665,False,2026-05-29T13:33:57+00:00,2026-05-29T16:26:23+00:00,results/69cd73/results_20260529T133357Z.json,results/62f632/results_20260529T162623Z.json,regression,sklearnex,cpu,make_regression,,"{""max_features"":0.3,""max_leaf_nodes"":1000,""n_estimators"":64,""random_state"":42}","{""generation_kwargs"":{""n_features"":500,""n_informative"":250,""n_samples"":1000},""source"":""make_regression"",""split_kwargs"":{""test_size"":0.2}}","{""n_features"":500,""n_informative"":250,""n_samples"":1000}","{""test_size"":0.2}"
sklearn,sklearnex-gpu,fit,ExtraTreesRegressor,12.041474497351386,1.0806796702153918,2802.883807977196,232.76915203314275,False,2026-05-29T13:33:57+00:00,2026-05-29T16:26:23+00:00,results/69cd73/results_20260529T133357Z.json,results/62f632/results_20260529T162623Z.json,regression,sklearnex,gpu,make_regression,,"{""max_features"":0.3,""n_estimators"":64,""random_state"":42}","{""generation_kwargs"":{""n_features"":1,""n_informative"":1,""n_samples"":100000},""source"":""make_regression"",""split_kwargs"":{""test_size"":0.2}}","{""n_features"":1,""n_informative"":1,""n_samples"":100000}","{""test_size"":0.2}"
sklearn,sklearnex-gpu,fit,ExtraTreesRegressor,11.80142047650753,1.0719342842536297,155.91090300586075,13.211198034696281,False,2026-05-29T13:33:57+00:00,2026-05-29T16:26:23+00:00,results/69cd73/results_20260529T133357Z.json,results/62f632/results_20260529T162623Z.json,regression,sklearnex,gpu,make_regression,,"{""max_depth"":4,""max_features"":0.3,""n_estimators"":64,""random_state"":42}","{""generation_kwargs"":{""n_features"":1,""n_informative"":1,""n_samples"":100000},""source"":""make_regression"",""split_kwargs"":{""test_size"":0.2}}","{""n_features"":1,""n_informative"":1,""n_samples"":100000}","{""test_size"":0.2}"
sklearn,sklearnex-gpu,fit,ExtraTreesRegressor,2.6100121849011764,0.4166425348566683,673.3640410238877,257.9926809994504,False,2026-05-29T13:33:57+00:00,2026-05-29T16:26:23+00:00,results/69cd73/results_20260529T133357Z.json,results/62f632/results_20260529T162623Z.json,regression,sklearnex,gpu,make_regression,,"{""max_features"":0.3,""max_leaf_nodes"":1000,""n_estimators"":64,""random_state"":42}","{""generation_kwargs"":{""n_features"":1,""n_informative"":1,""n_samples"":100000},""source"":""make_regression"",""split_kwargs"":{""test_size"":0.2}}","{""n_features"":1,""n_informative"":1,""n_samples"":100000}","{""test_size"":0.2}"
sklearn,sklearnex-gpu,fit,ExtraTreesRegressor,1.2829302370596136,0.10820304103292035,655.2948999451473,510.77983900904655,False,2026-05-29T13:33:57+00:00,2026-05-29T16:26:23+00:00,results/69cd73/results_20260529T133357Z.json,results/62f632/results_20260529T162623Z.json,regression,sklearnex,gpu,make_regression,,"{""max_features"":0.3,""n_estimators"":64,""random_state"":42}","{""generation_kwargs"":{""n_features"":20,""n_informative"":10,""n_samples"":10000},""source"":""make_regression"",""split_kwargs"":{""test_size"":0.2}}","{""n_features"":20,""n_informative"":10,""n_samples"":10000}","{""test_size"":0.2}"
sklearn,sklearnex-gpu,fit,ExtraTreesRegressor,2.055948635940309,0.3130122604174304,60.499310959130526,29.426470049656928,False,2026-05-29T13:33:57+00:00,2026-05-29T16:26:23+00:00,results/69cd73/results_20260529T133357Z.json,results/62f632/results_20260529T162623Z.json,regression,sklearnex,gpu,make_regression,,"{""max_depth"":4,""max_features"":0.3,""n_estimators"":64,""random_state"":42}","{""generation_kwargs"":{""n_features"":20,""n_informative"":10,""n_samples"":10000},""source"":""make_regression"",""split_kwargs"":{""test_size"":0.2}}","{""n_features"":20,""n_informative"":10,""n_samples"":10000}","{""test_size"":0.2}"
sklearn,sklearnex-gpu,fit,ExtraTreesRegressor,0.6735416338375205,-0.17163555393201238,958.853646996431,1423.5996690113097,False,2026-05-29T13:33:57+00:00,2026-05-29T16:26:23+00:00,results/69cd73/results_20260529T133357Z.json,results/62f632/results_20260529T162623Z.json,regression,sklearnex,gpu,make_regression,,"{""max_features"":0.3,""n_estimators"":64,""random_state"":42}","{""generation_kwargs"":{""n_features"":500,""n_informative"":250,""n_samples"":1000},""source"":""make_regression"",""split_kwargs"":{""test_size"":0.2}}","{""n_features"":500,""n_informative"":250,""n_samples"":1000}","{""test_size"":0.2}"
sklearn,sklearnex-gpu,fit,ExtraTreesRegressor,0.5330744733364103,-0.27321211348810476,127.52858700696379,239.23221498262137,False,2026-05-29T13:33:57+00:00,2026-05-29T16:26:23+00:00,results/69cd73/results_20260529T133357Z.json,results/62f632/results_20260529T162623Z.json,regression,sklearnex,gpu,make_regression,,"{""max_depth"":4,""max_features"":0.3,""n_estimators"":64,""random_state"":42}","{""generation_kwargs"":{""n_features"":500,""n_informative"":250,""n_samples"":1000},""source"":""make_regression"",""split_kwargs"":{""test_size"":0.2}}","{""n_features"":500,""n_informative"":250,""n_samples"":1000}","{""test_size"":0.2}"
sklearn,sklearnex-gpu,fit,ExtraTreesRegressor,0.6730341086183501,-0.17196292565808763,955.7426499668509,1420.0508380308747,False,2026-05-29T13:33:57+00:00,2026-05-29T16:26:23+00:00,results/69cd73/results_20260529T133357Z.json,results/62f632/results_20260529T162623Z.json,regression,sklearnex,gpu,make_regression,,"{""max_features"":0.3,""max_leaf_nodes"":1000,""n_estimators"":64,""random_state"":42}","{""generation_kwargs"":{""n_features"":500,""n_informative"":250,""n_samples"":1000},""source"":""make_regression"",""split_kwargs"":{""test_size"":0.2}}","{""n_features"":500,""n_informative"":250,""n_samples"":1000}","{""test_size"":0.2}"
sklearn,sklearnex-cpu,fit,LinearRegression,10.602155794002817,1.0253941817031424,99.4361670454964,9.378863032907248,False,2026-05-29T13:33:57+00:00,2026-05-29T16:26:23+00:00,results/69cd73/results_20260529T133357Z.json,results/62f632/results_20260529T162623Z.json,regression,sklearnex,cpu,make_regression,,{},"{""generation_kwargs"":{""n_features"":2,""n_informative"":2,""n_samples"":10000000},""source"":""make_regression"",""split_kwargs"":{""test_size"":0.2}}","{""n_features"":2,""n_informative"":2,""n_samples"":10000000}","{""test_size"":0.2}"
sklearn,sklearnex-cpu,fit,LinearRegression,20.197768905349307,1.3053033988718796,89.44032608997077,4.428228014148772,False,2026-05-29T13:33:57+00:00,2026-05-29T16:26:23+00:00,results/69cd73/results_20260529T133357Z.json,results/62f632/results_20260529T162623Z.json,regression,sklearnex,cpu,make_regression,,{},"{""generation_kwargs"":{""n_features"":20,""n_informative"":5,""n_samples"":1000000},""source"":""make_regression"",""split_kwargs"":{""test_size"":0.2}}","{""n_features"":20,""n_informative"":5,""n_samples"":1000000}","{""test_size"":0.2}"
sklearn,sklearnex-cpu,fit,LinearRegression,14.055492503562148,1.1478460678610647,124.98817197047174,8.892479003407061,False,2026-05-29T13:33:57+00:00,2026-05-29T16:26:23+00:00,results/69cd73/results_20260529T133357Z.json,results/62f632/results_20260529T162623Z.json,regression,sklearnex,cpu,make_regression,,{},"{""generation_kwargs"":{""n_features"":200,""n_informative"":40,""n_samples"":100000},""source"":""make_regression"",""split_kwargs"":{""test_size"":0.2}}","{""n_features"":200,""n_informative"":40,""n_samples"":100000}","{""test_size"":0.2}"
sklearn,sklearnex-cpu,fit,LinearRegression,6.96538373550471,0.8429450474823773,552.2729479707778,79.28823004476726,False,2026-05-29T13:33:57+00:00,2026-05-29T16:26:23+00:00,results/69cd73/results_20260529T133357Z.json,results/62f632/results_20260529T162623Z.json,regression,sklearnex,cpu,make_regression,,{},"{""generation_kwargs"":{""n_features"":2000,""n_informative"":100,""n_samples"":10000},""source"":""make_regression"",""split_kwargs"":{""test_size"":0.2}}","{""n_features"":2000,""n_informative"":100,""n_samples"":10000}","{""test_size"":0.2}"
sklearn,sklearnex-gpu,fit,LinearRegression,0.4503844904707264,-0.34641657334977216,99.4361670454964,220.7806200021878,False,2026-05-29T13:33:57+00:00,2026-05-29T16:26:23+00:00,results/69cd73/results_20260529T133357Z.json,results/62f632/results_20260529T162623Z.json,regression,sklearnex,gpu,make_regression,,{},"{""generation_kwargs"":{""n_features"":2,""n_informative"":2,""n_samples"":10000000},""source"":""make_regression"",""split_kwargs"":{""test_size"":0.2}}","{""n_features"":2,""n_informative"":2,""n_samples"":10000000}","{""test_size"":0.2}"
sklearn,sklearnex-gpu,fit,LinearRegression,2.5242400811908126,0.402130658408008,89.44032608997077,35.43257503770292,False,2026-05-29T13:33:57+00:00,2026-05-29T16:26:23+00:00,results/69cd73/results_20260529T133357Z.json,results/62f632/results_20260529T162623Z.json,regression,sklearnex,gpu,make_regression,,{},"{""generation_kwargs"":{""n_features"":20,""n_informative"":5,""n_samples"":1000000},""source"":""make_regression"",""split_kwargs"":{""test_size"":0.2}}","{""n_features"":20,""n_informative"":5,""n_samples"":1000000}","{""test_size"":0.2}"
sklearn,sklearnex-gpu,fit,LinearRegression,3.3268358618280485,0.5220313743401725,124.98817197047174,37.569683976471424,False,2026-05-29T13:33:57+00:00,2026-05-29T16:26:23+00:00,results/69cd73/results_20260529T133357Z.json,results/62f632/results_20260529T162623Z.json,regression,sklearnex,gpu,make_regression,,{},"{""generation_kwargs"":{""n_features"":200,""n_informative"":40,""n_samples"":100000},""source"":""make_regression"",""split_kwargs"":{""test_size"":0.2}}","{""n_features"":200,""n_informative"":40,""n_samples"":100000}","{""test_size"":0.2}"
sklearn,sklearnex-gpu,fit,LinearRegression,8.61594414513965,0.9353028748841378,552.2729479707778,64.09894709941,False,2026-05-29T13:33:57+00:00,2026-05-29T16:26:23+00:00,results/69cd73/results_20260529T133357Z.json,results/62f632/results_20260529T162623Z.json,regression,sklearnex,gpu,make_regression,,{},"{""generation_kwargs"":{""n_features"":2000,""n_informative"":100,""n_samples"":10000},""source"":""make_regression"",""split_kwargs"":{""test_size"":0.2}}","{""n_features"":2000,""n_informative"":100,""n_samples"":10000}","{""test_size"":0.2}"
